name_cn,name_en,card_number,domain_cn,domain_en,cost,type_cn,type_en,rarity_cn,rarity_en,description_cn,description_en,image_url_cn,image_url_en,match_score,confidence,temporary
"魔腾, 惊魂夜","Nocturne, Horrifying",OGN·194/298,purple,Chaos,4,英雄单位,Champion Unit,稀有,Rare,"{{游走}}（我可以向其他战场进行移动。）
当你查看主牌堆顶部的卡牌（不是抽牌）并看到我时，可以选择支付{{A}}将我打出。
[以下为勘误修正]
{{游走}}（我可以向其他战场进行移动。）
你查看或展示主牌堆顶部的卡牌并看到我时，可以选择将我放逐。如选择放逐，则你可以选择支付{{A}}将我打出。","[Ganking] (I can move from battlefield to battlefield.)When you look at cards from the top of your deck (and don't draw them) and see me, you may play me for {icon:rainbow}.",https://cdn1.playloltcg.com/lol/card/20250731/1d9ef3d55c7c4b8a81874a68ee87ccd7.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/19a751364bc6eb5297596e8733d0d30a1111ac78-744x1039.png?auto=format&fit=fill&q=80&w=437,40,medium,NO
裂魂者喇煞,Rhasa The Sunderer,OGN·195/298,purple,Chaos,10,单位,Unit,稀有,Rare,你的废牌堆中每有一张牌，我的费用便减少{{1}}。,I cost {icon:1} less for each card in your trash.,https://cdn1.playloltcg.com/lol/card/20250731/f8a0fc22872f452987731d8c5b635eb9.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e34fe8a9ee533dee99f96b4e6677d1edbd6a262d-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
咂魂者,Soulgorger,OGN·196/298,purple,Chaos,8,单位,Unit,稀有,Rare,当你打出我时，你可以选择从废牌堆中打出一名单位，无视其法力费用（仍需支付所有符能费用）。,"When you play me, you may play a unit from your trash, ignoring its Energy cost. (You must still pay its Power cost.)",https://cdn1.playloltcg.com/lol/card/20250731/c34846c54bee47839b5c28323514b28d.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/439c4fa7c8c47cba41df8bce3fe3c8068d297382-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
"提莫, 斥候","Teemo, Scout",OGN·197/298,purple,Chaos,2,英雄单位,Champion Unit,稀有,Rare,"{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
当你打出我时，让我本回合内{{S}}+3。","[Hidden] (Hide now for {icon:rainbow} to react with later for {icon:0}.)When you play me, give me +3 {icon:might} this turn.",https://cdn1.playloltcg.com/lol/card/20250731/60de41be1a224cdfa6352b07e1dedefa.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ca8a2e11dd78dd09ad1c9ad3a23e5699254b947e-744x1039.png?auto=format&fit=fill&q=80&w=437,40,medium,NO
"提莫, 斥候","Teemo, Scout",OGN·197a/298,purple,Chaos,2,英雄单位,Champion Unit,异画,Showcase,"{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
当你打出我时，让我本回合内{{S}}+3。","[Hidden] (Hide now for {icon:rainbow} to react with later for {icon:0}.)When you play me, give me +3 {icon:might} this turn.",https://cdn1.playloltcg.com/lol/card/20250731/9f28b9d3135b4fa2b4f9e21b7d81ccfc.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/404a8aa0061b58611bd913b58dd01d99fdb8087d-744x1039.png?auto=format&fit=fill&q=80&w=437,40,medium,NO
蚀魂夜,The Harrowing,OGN·198/298,purple,Chaos,6,法术,Spell,稀有,Rare,从你的废牌堆中打出一名单位，无视其法力费用（仍需支付所有符能费用）。,"Play a unit from your trash, ignoring its Energy cost. (You must still pay its Power cost.)",https://cdn1.playloltcg.com/lol/card/20250731/698d13fc4f31444ab06936b5eaf0f004.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6914034f56dd50ab37df26e3541c997479bb5a6d-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
控潮者,Tideturner,OGN·199/298,purple,Chaos,2,单位,Unit,稀有,Rare,"{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
当你打出我时，你可以选择受你控制的一名单位，然后把我移动到其所在位置，再将其移动到我原来的位置。
[以下为勘误修正]
{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
当你打出我时，你可以选择一名在其他位置受你控制的单位。把我移动到其所在位置，将其移动到我原来的位置。","[Hidden] (Hide now for {icon:rainbow} to react with later for {icon:0}.)When you play me, you may choose a unit you control. Move me to its location and it to my original location.",https://cdn1.playloltcg.com/lol/card/20250731/e70a98fef7354607bc3a0ea4b0c1c426.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bad355dba8b32d1fba33dc3924cad6a34b61b5af-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
"崔斯特, 赌徒","Twisted Fate, Gambler",OGN·200/298,purple,Chaos,4,英雄单位,Champion Unit,稀有,Rare,"当我进攻时，展示你符文牌堆顶部的一张牌，然后将其回收。根据展示的符文特性执行以下效果：
{{红色}}—对此处的一名敌方单位造成2点伤害，并对此处所有其他敌方单位造成1点伤害。
{{蓝色}}—抽一张牌。
{{黄色}}—眩晕一名敌方单位。","When I attack, reveal the top rune of your rune deck, then recycle it. Do one of the following based on its domain:* {icon:fury} — Deal 2 to an enemy unit here and 1 to all other enemy units here.* {icon:mind} — Draw 1.* {icon:order} — Stun an enemy unit.",https://cdn1.playloltcg.com/lol/card/20250731/bb4ccde421f04a6db3a4a1259485d06a.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9eff1a038528c4d633196f13259670d84b74c2a8-744x1039.png?auto=format&fit=fill&q=80&w=437,40,medium,NO
反转时间线,Invert Timelines,OGN·201/298,purple,Chaos,3,法术,Spell,史诗,Epic,每名玩家弃置自己的所有手牌，然后抽四张牌。,"Each player discards their hand, then draws 4.",https://cdn1.playloltcg.com/lol/card/20250731/b6fe134a664f401291f1409802e747b8.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b916326fdcf61af4630d953c7540a4aa97e6db01-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
"金克丝, 反抗者","Jinx, Rebel",OGN·202/298,purple,Chaos,5,英雄单位,Champion Unit,史诗,Epic,每当你弃置任意数量的手牌时，让我变为活跃状态，且本回合内{{S}}+1。,"When you discard one or more cards, ready me and give me +1 {icon:might} this turn.",https://cdn1.playloltcg.com/lol/card/20250731/e776a56c15414847a8334b58f356aac9.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a7fe105f40df66525be51bd18e25506945a7b027-744x1039.png?auto=format&fit=fill&q=80&w=437,40,medium,NO
"金克丝, 反抗者","Jinx, Rebel",OGN·202a/298,purple,Chaos,5,英雄单位,Champion Unit,异画,Showcase,每当你弃置任意数量的手牌时，让我变为活跃状态，且本回合内{{S}}+1。,"When you discard one or more cards, ready me and give me +1 {icon:might} this turn.",https://cdn1.playloltcg.com/lol/card/20250731/a9fd2ad8a6bf45ee810b2847bca2aa1e.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/da4c4f96081b4c0e151dba74a0ef6eae338478f0-744x1039.png?auto=format&fit=fill&q=80&w=437,40,medium,NO
据为己有,Possession,OGN·203/298,purple,Chaos,8,法术,Spell,史诗,Epic,"{{迅捷}}（可在你的回合或法术对决中打出。）
选择战场上的一名敌方单位，获得它的控制权并将其召回。（将其送到你的基地。此动作不被视为移动。）",[Action] (Play on your turn or in showdowns.)Choose an enemy unit at a battlefield. Take control of it and recall it. (Send it to your base. This isn't a move.),https://cdn1.playloltcg.com/lol/card/20250731/91a363927b7245fdadac41b01591a0bd.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f26462174fd01407f25f7d49a70862d2b9af35cc-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
不和之印,Seal Of Discord,OGN·204/298,purple,Chaos,0,装备,Gear,史诗,Epic,{{横置}}：{{反应}}—{{获得}}{{紫色}}，用以支付符能费用。（获得费用资源的技能无法成为其他法术的反应目标。）,{icon:exhaust}: [Reaction] — [Add] {icon:chaos}. (Abilities that add resources can't be reacted to.),https://cdn1.playloltcg.com/lol/card/20250731/6c4834a34d644c1096f43fdb75739872.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/dd8433e77e46ca77aaf0be35d1774218d9a2f037-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
"亚索, 乘风归","Yasuo, Windrider",OGN·205/298,purple,Chaos,5,英雄单位,Champion Unit,史诗,Epic,"{{游走}}（我可以向其他战场进行移动。）
当我在一个回合内进行了第三次移动，你获得1分。","[Ganking] (I can move from battlefield to battlefield.)The third time I move in a turn, you score 1 point.",https://cdn1.playloltcg.com/lol/card/20250731/0d076c71b0984255a0a600d423199947.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f5ba378ce4dad16d17e001814e091d5f484f2681-744x1039.png?auto=format&fit=fill&q=80&w=437,40,medium,NO
"亚索, 乘风归","Yasuo, Windrider",OGN·205a/298,purple,Chaos,5,英雄单位,Champion Unit,异画,Showcase,"{{游走}}（我可以向其他战场进行移动。）
当我在一个回合内进行了第三次移动，你获得1分。","[Ganking] (I can move from battlefield to battlefield.)The third time I move in a turn, you score 1 point.",https://cdn1.playloltcg.com/lol/card/20250731/ae81b284f3b446ac8f25046b3b83186c.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/35f7ca6802af48585af55d23cf7675a8922d8535-744x1039.png?auto=format&fit=fill&q=80&w=437,40,medium,NO
背靠背,Back To Back,OGN·206/298,yellow,Order,3,法术,Spell,普通,Common,"{{反应}}（可在任意时机打出，甚至先于其他法术和技能的结算。）
让两名友方单位本回合内{{S}}+2。","[Reaction] (Play any time, even before spells and abilities resolve.)Give two friendly units each +2 {icon:might} this turn.",https://cdn1.playloltcg.com/lol/card/20250731/68e9dddba6b84bec8b2930d3b1a528fd.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7f5585dcd3e9c7866e3b99cb169a0404ea4c010f-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
荣耀召唤,Call To Glory,OGN·207/298,yellow,Order,3,法术,Spell,普通,Common,"{{反应}}（可在任意时机打出，甚至先于其他法术和技能的结算。）
打出此牌时，你可以选择消耗一个增益作为额外费用，以此无视本法术的费用。让一名单位本回合内{{S}}+3。","[Reaction] (Play any time, even before spells and abilities resolve.)As you play this, you may spend a buff as an additional cost. If you do, ignore this spell's cost.Give a unit +3 {icon:might} this turn.",https://cdn1.playloltcg.com/lol/card/20250731/a6f15c88e62244b5bc77aa7b5cbcc2b8.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ced53bc3fb15f263471067fc3868295b09e62a07-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
冷血贵族,Cruel Patron,OGN·208/298,yellow,Order,4,单位,Unit,普通,Common,你必须摧毁一名友方单位，作为打出我的额外费用。,"As an additional cost to play me, kill a friendly unit.",https://cdn1.playloltcg.com/lol/card/20250731/b00544775d984fb8b60061e438123271.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c1c2c08fa0032a245c1ffee6ba29fff2826bd468-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
清理门户,Cull The Weak,OGN·209/298,yellow,Order,2,法术,Spell,普通,Common,每名玩家选择并摧毁一名自己的单位。,Each player kills one of their units.,https://cdn1.playloltcg.com/lol/card/20250731/e9cb5bec5ded4502a6487aa0865fe7a9.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/49338a4b31727c6ef50e7dbc54e7004dcd2b6f4c-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
莽莽魄罗,Daring Poro,OGN·210/298,yellow,Order,2,单位,Unit,普通,Common,{{强攻}}（如果我是进攻方，则{{S}}+1。）,[Assault] (+1 {icon:might} while I'm an attacker.),https://cdn1.playloltcg.com/lol/card/20250731/7bbb05e13a9d427e9760703fa73c4de8.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/41dee7ec46124c261352595cfbd8a6d38d32b947-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
忠实的工坊主,Faithful Manufactor,OGN·211/298,yellow,Order,3,单位,Unit,普通,Common,当你打出我时，在此处额外打出一名1{{S}}的“随从”。,"When you play me, play a 1 {icon:might} Recruit unit token here.",https://cdn1.playloltcg.com/lol/card/20250731/a28679d2bbb34892a415bd48d9fba829.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b41107b7456a2a38d203983b1e504e3789d6b6ea-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
未来熔炉,Forge Of The Future,OGN·212/298,yellow,Order,2,装备,Gear,普通,Common,"当你打出此牌时，打出一名1{{S}}的“随从”到你的基地。
你可以选择摧毁此装备，以此从任意废牌堆中回收最多四张卡牌。","When you play this, play a 1 {icon:might} Recruit unit token at your base.Kill this: Recycle up to 4 cards from trashes.",https://cdn1.playloltcg.com/lol/card/20250731/98e513ab00204d33ba208b95b2bd78e2.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8e6a76d28590bcd835b0a9a1e806fe0fa6883141-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
暗刃,Hidden Blade,OGN·213/298,yellow,Order,2,法术,Spell,普通,Common,"{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
{{迅捷}}（可在你的回合或法术对决中打出。）
摧毁战场中的一名单位，然后让其控制者抽两张牌。",[Hidden] (Hide now for {icon:rainbow} to react with later for {icon:0}.)[Action] (Play on your turn or in showdowns.)Kill a unit at a battlefield. Its controller draws 2.,https://cdn1.playloltcg.com/lol/card/20250731/e15f793d36e64cb19b4cb90f636ff0b8.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0437ab8a0b67f43ef5483a103bbae9e57fd05822-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
序理符文,Order Rune,OGN·214/298,yellow,Order,,符文,Basic Rune,普通,Common,,,https://cdn1.playloltcg.com/lol/card/20250731/7bf36bf818384dfc9045e43f0cdf8edc.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/35ec6fdd2124324bb7052cba31c8c44f2e98f3ae-744x1039.png?auto=format&fit=fill&q=80&w=437,35,low,NO
序理符文,Order Rune,OGN·214a/298,yellow,Order,,符文,Basic Rune,异画,Showcase,,,https://cdn1.playloltcg.com/lol/card/20250731/0e97a3f088544f1cbef5b8bca0087356.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0e4904221c3bbbfcfde1734bc414dbe97c67e295-1488x2078.png?auto=format&fit=fill&q=80&w=437,35,low,NO
躁烈的副官,Petty Officer,OGN·215/298,yellow,Order,5,单位,Unit,普通,Common,{{强攻}}（如果我是进攻方，则{{S}}+1。）,[Assault] (+1 {icon:might} while I'm an attacker.),https://cdn1.playloltcg.com/lol/card/20250731/e9fe608af54744a5960dd79013752b60.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/29e062c4a38c0be12056568a2f8563557e2611c6-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
侦察飞鹰,Soaring Scout,OGN·216/298,yellow,Order,2,单位,Unit,普通,Common,{{绝念}}—召出一枚休眠的符文。（当我被摧毁后，发动此效果。）,"[Deathknell] — Channel 1 rune exhausted. (When I die, get the effect.)",https://cdn1.playloltcg.com/lol/card/20250731/1736c96452e54b26b968ac0cf1d06273.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/75b6ce420888035b566c3795cabe0999a9a918b0-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
崔法利求战者,Trifarian Gloryseeker,OGN·217/298,yellow,Order,2,单位,Unit,普通,Common,{{鼓舞}}—当你打出我时，给予我增益。（如果我未拥有增益，则我获得一个{{S}}+1增益。如果你在本回合内已打出过其他卡牌，则发动此效果。）,"[Legion] — When you play me, buff me. (If I don't have a buff, I get a +1 {icon:might} buff. Get the effect if you've played another card this turn.)",https://cdn1.playloltcg.com/lol/card/20250731/b2d77626f4b843fc8f36662b98ec9762.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/19ad6a0e743b56021b9651a2105034a488e172e8-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
先锋队长,Vanguard Captain,OGN·218/298,yellow,Order,3,单位,Unit,普通,Common,{{鼓舞}}—当你打出我时，在此处额外打出两名1{{S}}的“随从”。（当你打出我时，如果你在本回合内已打出过其他卡牌，则发动此效果。）,"[Legion] — When you play me, play two 1 {icon:might} Recruit unit tokens here._ (Get the effect if you've played another card this turn.)_",https://cdn1.playloltcg.com/lol/card/20250731/d4c42b0880c140ca9eafef9bcf64d157.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f0c9ddb2af7a0d4991938cf1e3058eb0f5d2e357-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
先锋中士,Vanguard Sergeant,OGN·219/298,yellow,Order,4,单位,Unit,普通,Common,,,https://cdn1.playloltcg.com/lol/card/20250731/4a035936d2624fd49991f2a9520fb018.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6bcff5c718cfcff1c2466bf5e1a2a1ea9a9cf09b-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
强手裂颅,Facebreaker,OGN·220/298,yellow,Order,2,法术,Spell,不凡,Uncommon,"{{待命}}（支付{{A}}正面朝下放置此牌，之后可支付{{0}}将其当作反应牌打出。）
{{迅捷}}（可在你的回合或法术对决中打出。）
眩晕位于同一个战场上的一名友方单位和一名敌方单位。（使其在本回合内无法造成战斗伤害。）",[Hidden] (Hide now for {icon:rainbow} to react with later for {icon:0}.)[Action] (Play on your turn or in showdowns.)Stun a friendly unit and an enemy unit at the same battlefield. (They don't deal combat damage this turn.),https://cdn1.playloltcg.com/lol/card/20250731/347ec3022de847338c3eb6a3093b5a42.png,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b7cddc717b886bb955b900ffaae4db9154a19280-744x1039.png?auto=format&fit=fill&q=80&w=437,50,medium,NO
